"qid","aid","title","topicid","atime","sortby"
"405448779","88e064bfdfeff2fb854379d03840f853","如何看待安徽黄山歙县因暴雨部分考生无法到场，高考语文考试取消？后续最有可能的解决方案是什么呢？","19566933","1639651428","top_activity"
"28248783","0","有哪些男生谈恋爱之后才知道的女生秘密？","19566933","1639651428","top_activity"
"363419933","acb05f758c6249ff1a1d8aac2fe2aee6","既然人都会死去，那为什么还要活着呢？","19566933","1639651429","top_activity"
"277656808","801b566649af82da9fab14182c938752","为什么大家都说孕妇不能吃凉的？","19566933","1639651429","top_activity"
"34817598","b06bcef00d203260bcfdfc189eef6eb9","（被）光速打脸是种怎样的体验？","19566933","1639651429","top_activity"
"40223190","96bc0ab28ce167b80a4506730ebec869","新手如何开始练习写作？","19566933","1639651429","top_activity"
"25442100","0c845ae4c2c269b599b3f9fb0578bb7e","你成功地报复过谁？","19566933","1639651429","top_activity"
"49502870","b0263fdc0eb3963f8cbf97f30a32f024","有哪些圈子里才知道的小秘密？","19566933","1639651429","top_activity"
"37904644","a3b9f0d85a50918df3d207759281455b","你见过哪些令你瞠目结舌的逗逼？","19566933","1639651429","top_activity"
"22872109","bf2984efa0a99d207d21561b10d3ee9e","你生活中见到的脑残行为有哪些?","19566933","1639651429","top_activity"
"398194660","1536b18d36d04d0c86bcae0da184958b","为什么美国疫情死了十万人，对美国社会的震动还不如警察暴力执法整死一名黑人大？","19566933","1639651429","top_activity"
"49502870","1471274b105d8ee75831774999f3870e","有哪些圈子里才知道的小秘密？","19566933","1639651430","top_activity"
"31141761","d96827d9a49ddb2ab6c54129aa328aab","什么时候你会觉得群众是愚蠢的？","19566933","1639651430","top_activity"
"20783044","0","贫穷会让孩子感到自卑吗？","19566933","1639651430","top_activity"
"25715223","c5f2ce9e409128f109803604a256599a","如果你穿越到了2007年5月份，会怎样在一年内减少汶川地震造成的损失？","19566933","1639651430","top_activity"
"65389861","a31833371a5567b91a6cf7a3db3156cb","生活中你听到过哪些忍俊不禁的对话？","19566933","1639651430","top_activity"
"65389861","986dc96781f3ae1051671c218a40d451","生活中你听到过哪些忍俊不禁的对话？","19566933","1639651430","top_activity"
"359098150","e6643a6b61eb662ff81b56a237daa66c","如何看待学历低的人？","19566933","1639651430","top_activity"
"43128864","ac55a7b3a93fb6bee389110ec13ba5fd","一个人能无耻到什么地步？","19566933","1639651430","top_activity"
"34817598","5f3032fc6207515046d93378412e4050","（被）光速打脸是种怎样的体验？","19566933","1639651430","top_activity"
"50200915","83e037c7899346cfc925bcacfb75f444","有文化可以有多可怕？","19566933","1639651432","top_activity"
"25084350","e49229b58138723feec3f5920f1e8e9a","你为什么支持死刑？","19566933","1639651432","top_activity"
"61847755","35ed8ee5a55b2a9b210909932a5cced8","男生的哪个瞬间让你觉得很有教养?","19566933","1639651432","top_activity"
"26192324","fd51f37ac298387052e18e73158e3187","没文化可以有多可怕？","19566933","1639651432","top_activity"
"440608876","7e4a2521416779cfa5697eb916789cd1","为什么现在总鼓励年轻人正面刚？","19566933","1639651432","top_activity"
"63894266","c97c28d25dfe979e9769c4cfd78cc4c2","生活中有哪些残忍的真相？","19566933","1639651432","top_activity"
"44945488","010a093665f22013b8a2430859568612","中国有哪些很流行却不正确的价值观？","19566933","1639651432","top_activity"
"21231158","c6f50fa71b71193915ff981b579c256a","小孩被同龄小孩打，家长是否应该教育孩子打回去？","19566933","1639651432","top_activity"
"65389861","0","生活中你听到过哪些忍俊不禁的对话？","19566933","1639651432","top_activity"
"53797440","6183cad5b130566162e6e3abbcbfe5e6","你的工作中有哪些“坑爹”的事情？","19566933","1639651433","top_activity"
"357755588","0","为什么我觉得周围没有人婚姻是幸福的？","19566933","1639651433","top_activity"
"25084350","2b08834df115124eb49ff5e397441713","你为什么支持死刑？","19566933","1639651433","top_activity"
"266730520","7d7360d9888b1c98ed6dc1842466df3e","哪个瞬间你对中国娱乐圈彻底失望？","19566933","1639651433","top_activity"
"49502870","fbb587474489d44afd42f05272bbb6da","有哪些圈子里才知道的小秘密？","19566933","1639651433","top_activity"
"28248783","0","有哪些男生谈恋爱之后才知道的女生秘密？","19566933","1639651433","top_activity"
"25442100","a5315f292244db1646b0b45a93d7d785","你成功地报复过谁？","19566933","1639651433","top_activity"
"27346629","b200b8668e33e7e30c0a6e47cd98458c","好友间的关系是如何变淡的？","19566933","1639651433","top_activity"
"276937077","0","有哪些简单但是很少人知道的化妆小技巧？","19566933","1639651433","top_activity"
"25313416","0","你是从哪个细节发现女友/老婆出轨的？","19566933","1639651434","top_activity"
"304889491","1686b24a15c76cb06db5b2cf11f9526b","为什么网吧老板不会赶走蹭睡的人？","19566933","1639651434","top_activity"
"24269892","3de754f836dcee4eb0b3380f6d032f28","现实可以有多美好？","19566933","1639651434","top_activity"
"322303394","ed070c8e4188f1437a89d26851867f40","为什么你争不过固执己见的大爷大妈？","19566933","1639651434","top_activity"
"489428953","266c56db63b21698b8c1546af22984cb","如何看待货拉拉乘客坠亡案司机提出上诉？改判的可能性有多大？","19566933","1639651434","top_activity"
"471146308","60f8c11218a5bd1f874fdeae69346094","如何看待网传的「日本萌娃」其实是杭州小孩？这反映了什么问题？","19566933","1639651434","top_activity"
"427397556","8d0269d7483b00dd790ff79d8679cd73","如何看待华坪女高张桂梅校长反对女生做全职太太？受教育女性当全职太太是浪费吗？","19566933","1639651434","top_activity"
"431538148","cc2e2db7e625a369e4d78ed05cfff8b8","社会狠狠的教会过你什么？","19566933","1639651434","top_activity"
"30602857","95e3c5d8f5bfd449adb6cfe1b77cc061","中国的家长有哪些让人难以理解的神逻辑？","19566933","1639651434","top_activity"
"49502870","f5659f1c27c2fbd49a9b88518fcf6c71","有哪些圈子里才知道的小秘密？","19566933","1639651434","top_activity"
"50200915","cb222ead8a2d0d9d46891df744ae4fc7","有文化可以有多可怕？","19566933","1639651435","top_activity"
"24936740","6fb1d89591e4fb1b6737c0c8f951c29b","穷人需要为自身的贫穷负多大责任？","19566933","1639651435","top_activity"
"306723332","e296ed6bc928b9c5055fb210fa79411e","你现在是否处于「自杀式单身」？","19566933","1639651435","top_activity"
"35190363","fe6a5011930504a226f797c19f12e2cd","为什么大学一开学会有很多家长送孩子去学校？","19566933","1639651435","top_activity"
"29598070","0","为什么中国不禁止人名重复？","19566933","1639651435","top_activity"
"27969524","7cd5a9f5536926adef02f3821dada539","美国的流浪汉是怎样成为流浪汉的?","19566933","1639651435","top_activity"
"49032525","26f0e98f29d0b22105fceef089530915","歧视可以有多可怕？","19566933","1639651435","top_activity"
"28361409","e722f0637706c2f8245a60c5a8dc0e9b","如何在气场强大的人面前做到不卑不亢？","19566933","1639651435","top_activity"
"405508157","eee1a40ac26662c60156610d39972c46","为什么班上的小混混当上了老板，而成绩好的还在为首付发愁？","19566933","1639651437","top_activity"
"20783044","b9ff2d1c31c253c0fafa726834de54ad","贫穷会让孩子感到自卑吗？","19566933","1639651437","top_activity"
"279247693","c4eef4d5714f5beb44c741ee56947c03","你手机中最舍不得删的一段视频是什么？","19566933","1639651437","top_activity"
"266364732","8d49b1b420603fce267188ebb01d63ce","有哪些充满江湖味道的歌曲？","19566933","1639651437","top_activity"
"268207822","b1d4e3b6205a37abcd359e203263f0d0","有哪些小时候不明白，长大了才懂的事情？","19566933","1639651437","top_activity"
"66624238","31f380ab5449328984259dc02001529b","你所经历过的最尴尬的事情是什么？","19566933","1639651437","top_activity"
"400839912","913be3efed4f8e7036854315acc3d620","网传滴滴司机涉嫌性侵并进行直播，是否属实？事情真相是怎样的？","19566933","1639651437","top_activity"
"67452946","0","你听说过哪些骇人听闻的真实事件？","19566933","1639651437","top_activity"
"41055994","0","你人生到目前为止演技的巅峰时刻是哪一刻？","19566933","1639651437","top_activity"
"25313416","454e1caf7e9be97596d65456b17c8480","你是从哪个细节发现女友/老婆出轨的？","19566933","1639651438","top_activity"
"459310609","2452e1e547fa65b32f1365943337d619","如何看待搜救驴友的救援队断水，得救的驴友却在山下烧水泡茶？","19566933","1639651438","top_activity"
"269972263","e84b887ce38395029b32c0174736ff43","如何当一个被强奸过的女生的男朋友？","19566933","1639651438","top_activity"
"50200915","38de632b6bbc60e62f2fb03a2b8a80a1","有文化可以有多可怕？","19566933","1639651438","top_activity"
"26125552","89642c262b214ff178c612e2a6da25d0","媒体称中国科研经费超过五千亿但成果寥寥，原因何在？","19566933","1639651438","top_activity"
"447184915","33f7483862a95690ac03cc669dd71747","哪一刻你发现年轻人正在悄悄改变社会？","19566933","1639651438","top_activity"
"33282874","63eacf6b6e04c11213ad875d252c7a96","你什么时候觉得智商被侮辱了？","19566933","1639651438","top_activity"
"48094751","c2e2a42ed17943e3a9979ee0c7467624","你在美国经历过哪些事情的体验不如中国？","19566933","1639651438","top_activity"
"61847755","fca042e4d9521583b9e47b55d5430d53","男生的哪个瞬间让你觉得很有教养?","19566933","1639651438","top_activity"
"49502870","b6ec9b64c5303d5648311dc85731d0a3","有哪些圈子里才知道的小秘密？","19566933","1639651439","top_activity"
"65389861","f7f86ea5f655cdd90329e540290c91e0","生活中你听到过哪些忍俊不禁的对话？","19566933","1639651439","top_activity"
"55744630","0","现在的男性是否普遍不再对女性展开追求了？为什么？","19566933","1639651439","top_activity"
"313655517","202064b55c96499c330bf832a91a6f6d","成年人的崩溃是从哪一刻开始的？","19566933","1639651439","top_activity"
"37904644","7a0de46a60071716d999e583d78ae255","你见过哪些令你瞠目结舌的逗逼？","19566933","1639651439","top_activity"
"30602857","b5b535d9476bcb4b9f4dda9527f13144","中国的家长有哪些让人难以理解的神逻辑？","19566933","1639651439","top_activity"
"446990478","bd8af9584952286b0f4896f4ef1384f0","哪一个时刻让你突然感觉到「生活在中国，真好」？","19566933","1639651439","top_activity"
"422165720","cc2e2db7e625a369e4d78ed05cfff8b8","兰州市规定「的哥大面积文身可能致女性、小孩等不适，应清除或遮盖」，你怎么看？","19566933","1639651439","top_activity"
"50056807","a7e66ca9c11e4cd719df560f3933d94c","什么情况下你会毫不犹豫地辞职？","19566933","1639651439","top_activity"
"25313416","0","你是从哪个细节发现女友/老婆出轨的？","19566933","1639651441","top_activity"
"21122371","5ad1d3088ef42eadec68ef0f5a078d07","恶劣天气叫外卖的行为是否恰当？","19566933","1639651441","top_activity"
"24269892","31021637c6c46d13911fd9f0d18825df","现实可以有多美好？","19566933","1639651441","top_activity"
"50200915","fd6027658d923e6bc60170a7a87cdb74","有文化可以有多可怕？","19566933","1639651441","top_activity"
"440608876","16bbfbe22aed33be7e157a1d35893db4","为什么现在总鼓励年轻人正面刚？","19566933","1639651441","top_activity"
"25313416","53c7e8ffe6899d7539ce01458d284b13","你是从哪个细节发现女友/老婆出轨的？","19566933","1639651441","top_activity"
"442338887","51b341e826b48ae6879310dde823022b","如何看待上海一女子给外卖员差评后遭砸门威胁，外卖员称「不取消差评弄死你」，现已被拘留？","19566933","1639651441","top_activity"
"62214708","325208ce9f790681f5fe106a6cd6eccf","你有哪些一鸣惊人的操作？","19566933","1639651441","top_activity"
"25442100","56bf3b234f4a9aff57e578a58cc1e4f5","你成功地报复过谁？","19566933","1639651442","top_activity"
"52575794","b4854b0ef6dcd22ce978860a19066e73","憋住不放的屁，最后都去哪了？","19566933","1639651442","top_activity"
"50200915","daade95fde7b39fe645d535430fec288","有文化可以有多可怕？","19566933","1639651442","top_activity"
"34673106","e18cc5c8020e0ebf204cd2553f136efe","父母很逗比是种怎样的体验？","19566933","1639651442","top_activity"
"473078217","ef959a462c8b86ed3e0a3c1b1ace3df1","如何评价东京奥运会惊现恐怖巨型人偶、发光人头气球，要怎么理解这种行为？","19566933","1639651442","top_activity"
"20894671","fdc7221dee84f1e5238d08178df1a3cc","有哪些十分钟就能学会并终生受用的生活技能？","19566933","1639651442","top_activity"
"61847755","215a7aaae88413394edf78279933550d","男生的哪个瞬间让你觉得很有教养?","19566933","1639651442","top_activity"
"61847755","c9a5eecf243b39509dce92d69dbdaf93","男生的哪个瞬间让你觉得很有教养?","19566933","1639651442","top_activity"
"38178765","9c659e319ba8ec59abe5eb633ccc99c7","有哪些第一眼就感到震撼的图片？","19566933","1639651442","top_activity"
"52004901","0","你家的猫做过哪些不可思议的事？","19566933","1639651442","top_activity"
"67452946","d4fc0216b6ab3b13e93c0de6434c6524","你听说过哪些骇人听闻的真实事件？","19566933","1639651443","top_activity"
"56932365","b4854b0ef6dcd22ce978860a19066e73","谣言可以有多逼真？","19566933","1639651443","top_activity"
"61847755","64dced7337b438b281799b21c3675472","男生的哪个瞬间让你觉得很有教养?","19566933","1639651443","top_activity"
"25084350","983c7960d22846d762f569fae4982e3b","你为什么支持死刑？","19566933","1639651443","top_activity"
"276937077","20ed4349446be6322f990773fcdbff1a","有哪些简单但是很少人知道的化妆小技巧？","19566933","1639651443","top_activity"
"266767649","d5fd67a3fab94b0efd03a591f7847b4c","中国教育最大的成功在哪里？","19566933","1639651443","top_activity"
"322856732","26f0e98f29d0b22105fceef089530915","你有没有在一瞬间突然认清了一个人？","19566933","1639651443","top_activity"
"275656178","9c1ff97678c8689ea1eff7be88d2a9e8","有哪些事让你觉得「学到了」？","19566933","1639651443","top_activity"
"52004901","f8643b660fc90e899ced8abf70e9ec3e","你家的猫做过哪些不可思议的事？","19566933","1639651443","top_activity"
"41182911","64114c3b20ebc41a123149bcc4d7a2d0","你见过哪些让你目瞪口呆、脑洞大开的骗局？","19566933","1639651443","top_activity"
"506390531","1f21750301c8b19cf576ad0f999a017f","如何看待成都双流机场饮料机售卖「缩水」饮料，该行为是否涉嫌违法，相关方将承担哪些法律责任？","19566933","1639651470","timeline_activity"
"34486946","5ea6b09b624e11ffef62db3632512bd6","女人在生孩子后，有多少人对老公很失望？","19566933","1639651470","timeline_activity"
"506413204","356a485d26a53b42223cf3fdd6adbf53","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651470","timeline_activity"
"284966366","b2fbdd42bb30c662e82170159c3699ea","所以《我不是药神》里究竟是谁错了？","19566933","1639651470","timeline_activity"
"506030252","8fa9f536106260091bff29a27b390477","江苏无锡一女子深夜上班途中失联至今未找到，其母亲称「女儿进入本不该路过的小区后消失」，具体情况如何？","19566933","1639651470","timeline_activity"
"34886670","03047ad32d2fbce4029914eec8a5ea9c","社会上有哪些潜规则让你细思恐极？","19566933","1639651470","timeline_activity"
"505933473","4afbfa8af84f3912aa8fe0cf98063e7c","央视记者王冰冰成学界关注热点，多篇论文以其为例进行分析，如何看待这一现象？具有哪些意义？","19566933","1639651470","timeline_activity"
"422488487","8080e4df73b6f7209ce4f7f2ec38b6a6","如何看待中国现有抑郁症患者达9000万，每年自杀的抑郁症患者上百万？如何有效预防抑郁症？","19566933","1639651470","timeline_activity"
"506413204","e843cd1b9fdaf3e67b24f87cb6b8c6e5","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651471","timeline_activity"
"270794084","646c6098bde28a9c7782d4345dd52178","为什么有的人待人冷漠无情反而朋友更多？","19566933","1639651471","timeline_activity"
"431538148","f5e8eb04c7917c4cbda12fd8c53b28ad","社会狠狠的教会过你什么？","19566933","1639651471","timeline_activity"
"505124375","7da67f3f98d9bcec54ef39b904afc2be","这代年轻人身上有哪些「属于这个时代的力量」？","19566933","1639651471","timeline_activity"
"505852017","6d54716cc74ab41e707300cef661e9ba","是什么原因导致了美国出现衰落迹象？","19566933","1639651471","timeline_activity"
"368130093","b41e78eff31686b20ea022241a63e689","通过这次疫情大家对河南的看法有什么改变？","19566933","1639651471","timeline_activity"
"505505043","776d014f284eadf9194841c2a30f1d0e","遭辱骂外卖小哥表示「未和当事女生达成和解，考虑起诉」，如何从法律角度进行分析？","19566933","1639651471","timeline_activity"
"506413204","66c69700195cc423a2e7b79e438fea84","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651471","timeline_activity"
"505989630","b4702bf810b8f608563bbd334bc3fc27","如何看待美国新冠确诊病例超 5000 万，累计死亡接近 80 万，7 个人就有超过 1 人感染新冠？","19566933","1639651471","timeline_activity"
"505124375","e2c8f3c107abe799a64f6dbf96366833","这代年轻人身上有哪些「属于这个时代的力量」？","19566933","1639651472","timeline_activity"
"506413204","54d2bc0a4e4b9ab4ff11a3e57b1ef1f0","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651472","timeline_activity"
"505989630","a159b964c8eef71e958c18eea42fb8d6","如何看待美国新冠确诊病例超 5000 万，累计死亡接近 80 万，7 个人就有超过 1 人感染新冠？","19566933","1639651472","timeline_activity"
"506389389","f706c207ecba948873760c583fa9317d","中国日语高考生数量快速增长，2021 年全国高考日语考生人数约达 20 万人，如何看待这一现象？","19566933","1639651472","timeline_activity"
"23117383","f2fd95b68d0614c4e4a8d5cdf6e6812c","为什么很多漂亮优秀的人都选择不育甚至不婚？","19566933","1639651472","timeline_activity"
"506413204","2a08e97687d61a566feabf2d9494c669","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651472","timeline_activity"
"506390531","5ea133d7ef9a30ad863114b4fbb69a03","如何看待成都双流机场饮料机售卖「缩水」饮料，该行为是否涉嫌违法，相关方将承担哪些法律责任？","19566933","1639651474","timeline_activity"
"506413204","09c6f75e0d03f73060d6baedcacb34b0","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651474","timeline_activity"
"430038207","d5fc5272190dc8aecffd91e9397edd54","为什么很多穷人家的孩子不去考公务员，他们是不知道公务员的好吗？他们是不是云里雾里不知道什么是好职业？","19566933","1639651474","timeline_activity"
"505664623","089da9348ae33404297fb58b57c166fd","南京女大学生被害案 17 日将开庭，父亲拒绝嫌疑人家属百万赔偿，该案件还有哪些值得关注的信息？","19566933","1639651474","timeline_activity"
"506413204","06c1d5e1ae4a34d95b1a6be7dbc22c34","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651474","timeline_activity"
"505933473","0105b148ad1054d4a4c82fc2f3ffad82","央视记者王冰冰成学界关注热点，多篇论文以其为例进行分析，如何看待这一现象？具有哪些意义？","19566933","1639651474","timeline_activity"
"506413204","ad3efa9f4cab8915872f2e693e642660","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651474","timeline_activity"
"506030252","d6ffba45d70e774db6a69a1cfedb45c9","江苏无锡一女子深夜上班途中失联至今未找到，其母亲称「女儿进入本不该路过的小区后消失」，具体情况如何？","19566933","1639651474","timeline_activity"
"63654258","6a21696844bb92194dfa51019fefdfbc","#分享你的人生格言#？","19566933","1639651474","timeline_activity"
"506413204","dfb413b3a2a56b7cbd9de114a5caa7b3","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651474","timeline_activity"
"506413204","974f1874a7a219fa121a2861a3b003cf","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651475","timeline_activity"
"505676359","845d88bd2097ef6ed0077f81aa9fdf68","星巴克门店被曝使用过期食材，保质期随意改，报废糕点再上架，此前麦当劳也被曝类似情况，这反映了什么问题？","19566933","1639651475","timeline_activity"
"506413204","e6c2438252c33289bfe0c433143eaab1","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651475","timeline_activity"
"483283037","9e9849022a5a8385e91f74c5349182d1","男朋友是外卖员和代驾，资助我上大学，临毕业发现很多比他更优秀的男生，现在很迷茫，应该还钱分手吗?","19566933","1639651475","timeline_activity"
"441811506","3fcd0f8e450a3a257e463ed2307e9d08","如何看待教育部答复防止男性青少年女性化提案，称要注重「阳刚之气」培养？","19566933","1639651475","timeline_activity"
"340625566","75f1549f3abceb8de3ad9b1288a07392","如何看待在微博上如此多的女性自曝在地铁等公共场合被性骚扰可以在毫无证据的情况下评论获得一边倒的支持？","19566933","1639651475","timeline_activity"
"506413204","4d4d070002306a32f0a1363533684e74","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651475","timeline_activity"
"284966366","7b7af3396e8b2de77889a7ecf3be91cf","所以《我不是药神》里究竟是谁错了？","19566933","1639651476","timeline_activity"
"304813391","0481d702487840645cde65f34013dc9e","为什么女性的“风骚”不被社会所推崇？","19566933","1639651476","timeline_activity"
"479879270","ba1dc4c841a67f5004950f965a8164b7","如何评价“双减政策”？在b站看到很多教育机构up主诉苦，这个政策究竟如何？","19566933","1639651476","timeline_activity"
"448072298","0","恢复汉服真的有必要吗？","19566933","1639651476","timeline_activity"
"506413204","7cc7045dc6f91986222e2f46e6dcaffc","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651476","timeline_activity"
"25084350","3b03815671213b2f966d390179a2a115","你为什么支持死刑？","19566933","1639651476","timeline_activity"
"48513965","02f434b64e3b64c7ff63c754a87398b1","为什么有些人连街头小偷都不敢呵斥，却发誓跟美国兵血战到底？","19566933","1639651476","timeline_activity"
"506030252","7fa35328417c896352cdf5b5be256b01","江苏无锡一女子深夜上班途中失联至今未找到，其母亲称「女儿进入本不该路过的小区后消失」，具体情况如何？","19566933","1639651477","timeline_activity"
"484958173","b390be92ad048fbd2650a0773ae1af57","怎么正确看待彩礼问题？","19566933","1639651477","timeline_activity"
"505124375","77eebb7392edba6d66e7310588d20706","这代年轻人身上有哪些「属于这个时代的力量」？","19566933","1639651477","timeline_activity"
"284966366","6eb9f94c4bc55846e48b222e83a08d87","所以《我不是药神》里究竟是谁错了？","19566933","1639651477","timeline_activity"
"506502559","eb1fc50a8b4b4dca411fd788acaf81a2","如果你的手臂被砍断了，能接回来吗？","19566933","1639651477","timeline_activity"
"506390531","9ae9087b9f71c04bbe0db70be933d374","如何看待成都双流机场饮料机售卖「缩水」饮料，该行为是否涉嫌违法，相关方将承担哪些法律责任？","19566933","1639651477","timeline_activity"
"506413204","1a9ccbf751649bf091fcc8b089e0b176","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651477","timeline_activity"
"506413204","356e126d7db0ccf2c8c828097cdf0a61","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651477","timeline_activity"
"502492407","c16a5743a527ec8e12ae1d10ebca4c7b","河南一交警副支队长被妻子实名举报违纪家暴，纪委回应「案件正在调查」，他将面临什么处罚？后续会如何发展？","19566933","1639651477","timeline_activity"
"284966366","e78a08daaaaf9ce43305a62885215db9","所以《我不是药神》里究竟是谁错了？","19566933","1639651478","timeline_activity"
"506030252","b2995c7dc138302158fa1eb3c4d825cf","江苏无锡一女子深夜上班途中失联至今未找到，其母亲称「女儿进入本不该路过的小区后消失」，具体情况如何？","19566933","1639651478","timeline_activity"
"504372993","0f4ffdfa9d0304bc5d55ea7a58e7251a","你知道哪些「鲜为人知却很有意思」的职业？","19566933","1639651478","timeline_activity"
"506401715","6c76e7b70158ff86d8ef62826089ed2e","你如何看待新媒体对社会的影响?","19566933","1639651478","timeline_activity"
"505989630","7382c2873aa8d8bf0d3d06eac3e048e1","如何看待美国新冠确诊病例超 5000 万，累计死亡接近 80 万，7 个人就有超过 1 人感染新冠？","19566933","1639651478","timeline_activity"
"506413204","5b166d072f6bb3dfef82e8461b63ac7e","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651480","timeline_activity"
"505989630","e2d4afe14c0866a326b2c7062df555ec","如何看待美国新冠确诊病例超 5000 万，累计死亡接近 80 万，7 个人就有超过 1 人感染新冠？","19566933","1639651480","timeline_activity"
"284966366","4b4722337a27590cdcca2f8cef79d5c4","所以《我不是药神》里究竟是谁错了？","19566933","1639651480","timeline_activity"
"284966366","c657d4f4b536ecc08105ff25990fda3b","所以《我不是药神》里究竟是谁错了？","19566933","1639651480","timeline_activity"
"506279409","c917924faf33500ecf745fd10f156e00","有人觉得郭明义这么说道。有人说郭明义的行为是吃亏行为，你觉得他吃亏了吗？","19566933","1639651480","timeline_activity"
"506030252","9f38851a63cc25325d586d6e183315c3","江苏无锡一女子深夜上班途中失联至今未找到，其母亲称「女儿进入本不该路过的小区后消失」，具体情况如何？","19566933","1639651480","timeline_activity"
"26220092","16121eb8685ab915330b3283d1b99f37","如何看待负面社会新闻？","19566933","1639651481","timeline_activity"
"39388788","8f47416c8083495f92ec751f1407828d","应用心理学考研应该怎么准备？","19566933","1639651481","timeline_activity"
"505989630","bd72d730da1d11efa3c96c54e5803372","如何看待美国新冠确诊病例超 5000 万，累计死亡接近 80 万，7 个人就有超过 1 人感染新冠？","19566933","1639651481","timeline_activity"
"267560525","442cea34acd3ceed96fb2247b565285b","如何看待“富贵不还乡，如锦衣夜行”？","19566933","1639651481","timeline_activity"
"506433514","704bc6849f48ab6395a753e056276f29","如何看待短视频账号“姥姥可爱讨人爱”84岁老人在直播中卖力pk ？","19566933","1639651481","timeline_activity"
"284966366","c5ec8a7a19fa69a1d086561623bccf54","所以《我不是药神》里究竟是谁错了？","19566933","1639651481","timeline_activity"
"506030252","88ed300c50c3870d2669c8acc9c4190a","江苏无锡一女子深夜上班途中失联至今未找到，其母亲称「女儿进入本不该路过的小区后消失」，具体情况如何？","19566933","1639651481","timeline_activity"
"506030252","ae11ad8f8336f73008bdf087643d1a80","江苏无锡一女子深夜上班途中失联至今未找到，其母亲称「女儿进入本不该路过的小区后消失」，具体情况如何？","19566933","1639651481","timeline_activity"
"55418383","b35178d4771fc7b806b4c533bfc781e2","舆论大多都向着医生说话，医患关系紧张都是患者的错吗？","19566933","1639651481","timeline_activity"
"506030252","cfdad8ab61713e8298651ebb8bec8a83","江苏无锡一女子深夜上班途中失联至今未找到，其母亲称「女儿进入本不该路过的小区后消失」，具体情况如何？","19566933","1639651482","timeline_activity"
"506413204","aebb0150a0defe693b2948f4428a2cf0","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651482","timeline_activity"
"506413204","b5aa3472e38faa7f266712e1ae7e9630","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651482","timeline_activity"
"506413204","d6b8459efbe5e6ed8d63b39d6a3249c4","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651482","timeline_activity"
"505989630","81f2d278d1ee4bbe20bc86215e307a73","如何看待美国新冠确诊病例超 5000 万，累计死亡接近 80 万，7 个人就有超过 1 人感染新冠？","19566933","1639651482","timeline_activity"
"506055314","aa56ab51e31c7bd461660b5932e46169","阿富汗尼汇率一周暴跌 30%，联合国称阿富汗超一半人口面临严重食物短缺，当地情况怎么样？","19566933","1639651482","timeline_activity"
"506411922","dd2b800c421faf9032a2364fe619c646","如何看待胡锡进卸任《环球时报》总编辑？还有哪些信息值得关注？","19566933","1639651482","timeline_activity"
"277486524","028b1b16cfc1d5ff4f14832484566891","如果你是国家总统，有一个人告诉你，只要从你们国家每个人那里拿出一块钱，就可以救某个人，你会怎么选择？","19566933","1639651482","timeline_activity"
"506413204","778c9186f45f4ef001c49264b34564b3","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651482","timeline_activity"
"506413204","cecbee064755a5828de9239cb42345dc","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651483","timeline_activity"
"506413204","fd4b15bad6159846c776c13694728e15","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651483","timeline_activity"
"506413204","a60170e4276cd46aad734443c12f9709","如何看待胡锡进卸任环球时报总编辑，将以环球时报特约评论员身份继续工作？","19566933","1639651483","timeline_activity"
